2019-10-28 08:58:10[yx129:main] INFO  PropertiesUtils:Loading properties file from path:classpath:\config.properties
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:26[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:30[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:30[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:34[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:34[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:38[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:38[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:42[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:42[yx129:DubboRedisSubscribe] WARN  RedisRegistry: [DUBBO] Failed to subscribe service from redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$Notifier.run(RedisRegistry.java:582) ~[yxw_dubbo-1.0.jar:na]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 2 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
	at java.net.DualStackPlainSocketImpl.socketConnect(DualStackPlainSocketImpl.java:85) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:339) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:200) ~[na:1.7.0_67]
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:182) ~[na:1.7.0_67]
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172) ~[na:1.7.0_67]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[na:1.7.0_67]
	at java.net.Socket.connect(Socket.java:579) ~[na:1.7.0_67]
	at redis.clients.jedis.Connection.connect(Connection.java:145) ~[yxw_ext-1.0.jar:na]
	... 9 common frames omitted
2019-10-28 11:46:44[yx129:DubboRegistryExpireTimer-thread-1] WARN  RedisRegistry: [DUBBO] Failed to write provider heartbeat to redis registry. registry: 127.0.0.1:6379, cause: Could not get a resource from the pool, dubbo version: 1.0, current host: 127.0.0.1
redis.clients.jedis.exceptions.JedisConnectionException: Could not get a resource from the pool
	at redis.clients.util.Pool.getResource(Pool.java:50) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisPool.getResource(JedisPool.java:85) ~[yxw_ext-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry.deferExpired(RedisRegistry.java:161) [yxw_dubbo-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry.access$4(RedisRegistry.java:157) [yxw_dubbo-1.0.jar:na]
	at com.alibaba.dubbo.registry.redis.RedisRegistry$1.run(RedisRegistry.java:149) [yxw_dubbo-1.0.jar:na]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471) [na:1.7.0_67]
	at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:304) [na:1.7.0_67]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:178) [na:1.7.0_67]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) [na:1.7.0_67]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) [na:1.7.0_67]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) [na:1.7.0_67]
	at java.lang.Thread.run(Thread.java:745) [na:1.7.0_67]
Caused by: redis.clients.jedis.exceptions.JedisConnectionException: java.net.SocketTimeoutException: connect timed out
	at redis.clients.jedis.Connection.connect(Connection.java:151) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryClient.connect(BinaryClient.java:83) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.BinaryJedis.connect(BinaryJedis.java:1633) ~[yxw_ext-1.0.jar:na]
	at redis.clients.jedis.JedisFactory.makeObject(JedisFactory.java:85) ~[yxw_ext-1.0.jar:na]
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435) ~[commons-pool2-2.3.jar:2.3]
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:363) ~[commons-pool2-2.3.jar:2.3]
	at redis.clients.util.Pool.getResource(Pool.java:48) ~[yxw_ext-1.0.jar:na]
	... 11 common frames omitted
Caused by: java.net.SocketTimeoutException: connect timed out
	at java.net.DualStackPlainSocketImpl.waitForConnect(Native Method) ~[na:1.7.0_67]
